"","day","temp","dewp","wdsp","NUM_CRIME"
"1752",5,49.2,38.7,4.8,-0.0954099413363844
"1753",6,56.3,40.2,7.7,0.0697134982831941
"1754",7,56.7,48.1,5.6,0.124754644823054
"1755",1,58.3,51.6,12.3,0.000912065108369754
"1756",2,50.8,39.1,16.1,-0.700862553274839
"1757",3,49.2,34.1,9,-0.164211374511209
"1758",4,48.6,39.3,5.9,0.0697134982831941
"1759",5,46.9,35.6,3.8,0.537563243872
"1760",6,44.9,39.9,7.4,-2.10441179004126
"1761",7,50.3,43,12.2,-0.136690801241279
"1762",1,48.8,42.3,4,-0.728383126544769
"1763",2,42.3,38,7.4,-1.04486971914896
"1764",3,38.5,34,8.4,-1.84296634397692
"1765",4,36,33.8,14.2,-1.69160319099231
"1766",5,33.1,24.3,8.8,1.81726990092373
"1767",6,39.5,31.5,10.3,-0.645821406734979
"1768",7,40.4,28.5,8,0.0972340715531239
"1769",1,48.6,34.8,9.8,-0.56325968692519
"1770",2,39.1,25.3,9.2,-1.05863000578393
"1771",3,40.9,25.3,8.4,-0.687102266639874
"1772",4,30.2,17.8,11.6,-0.687102266639874
"1773",5,24.6,8,7.6,-0.425656820575541
"1774",6,34.8,17.6,10.1,-0.0128482215265951
"1775",7,42.1,31.7,6.5,-0.838465419624488
"1777",2,14.9,1.7,11.7,-2.2832955162958
"1778",3,17.3,3.8,10.1,-1.82920605734196
"1779",4,28.4,20.3,7.1,-1.82920605734196
"1780",5,28.5,20.4,6,0.620124963681789
"1781",6,34.7,27.3,5,-0.659581693369944
"1782",7,34.2,26.6,6.2,-0.136690801241279
"1783",1,37.9,33.7,5.4,-0.384375960670647
"1784",2,38.3,32.9,4.2,-0.398136247305612
"1785",3,42.5,37.6,4.2,0.248597224537737
"1786",4,47.8,42,14.6,-0.673341980004909
"1787",5,37.2,27.1,8.2,0.221076651267808
"1788",6,32.4,25.7,4.8,-0.122930514606314
"1789",7,39.4,30.8,8.9,-0.191731947781138
"1790",1,45.5,36.8,7.3,-0.288053954225893
"1791",2,42.1,35.2,5.5,-0.453177393845471
"1792",3,45.8,39.6,18.3,-1.01734914587903
"1793",4,35.2,25.1,9.5,-2.83370698169439
"1794",5,37.2,33.8,4.4,-0.865985992894417
"1795",6,38.5,34.5,11.3,-0.659581693369944
"1796",7,40.5,37.7,9.1,0.0972340715531239
"1797",1,33.3,26.8,11.7,-0.02660850816156
"1798",2,33.5,26.3,10.1,-0.301814240860857
"1799",3,37.6,28.4,11.4,0.48252209733214
"1800",4,36.8,28,5.3,-0.150451087876244
"1801",5,39.2,29.3,9.6,0.344919230982492
"1802",6,32,23.4,5.8,-0.150451087876244
"1803",7,39.9,31.4,10.1,-0.577019973560155
"1804",1,47.2,43.9,9.1,-0.0816496547014195
"1805",2,23.2,13.2,13.8,-0.494458253750366
"1806",3,19.2,8.3,9.3,-1.47143860483287
"1807",4,30.1,19.1,9.6,-0.755903699814698
"1808",5,39.7,27.6,6.9,0.276117797807667
"1809",6,34.2,28,5.1,-0.398136247305612
"1810",7,24.8,15.1,7.8,-0.769663986449663
"1811",1,27.8,21.8,5.6,-1.19623287213357
"1812",2,26.6,18.9,10.2,-0.577019973560155
"1813",3,21.3,6.6,9.8,-0.810944846354558
"1814",4,24.3,9.6,9,-0.384375960670647
"1815",5,31.3,24.7,3.7,0.166035504727948
"1816",6,39,28.5,7.3,0.455001524062211
"1817",7,40.4,29.9,7.7,-0.425656820575541
"1818",1,42.8,31.8,7.5,-0.329334814130787
"1819",2,40.8,34.7,4.7,-1.20999315876854
"1820",3,48.8,40,8.1,-2.73738497524964
"1821",4,56.3,48.8,10.3,-1.41639745829301
"1822",5,38.3,32.1,8.6,-0.274293667590928
"1823",6,36,31.3,5.6,-1.00358885924407
"1824",7,54.3,50.9,10.7,-0.301814240860857
"1825",1,39,34,13.7,-1.32007545184826
"1826",2,27.7,20.4,16.8,-2.26953522966083
