"","Oct","Nov","Dec","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Jan","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","wdsp","NUM_CRIME"
"209",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,77.8,67.6,4.8,0.95170789163722
"210",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,75,62.1,6.9,0.930506478209658
"211",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,72.7,57.4,4.4,0.895170789163722
"212",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,75.6,59.9,7.8,0.923439340400471
"213",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,79.4,65.9,8.3,0.95170789163722
"214",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,78,67.2,6.2,0.969375736160188
"215",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,81.2,67.3,6.9,0.872791519434629
"216",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,75.8,66.7,7.1,0.897526501766785
"217",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,73.9,62.6,12.2,0.932862190812721
"218",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,67.2,52,14,0.987043580683157
"219",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,75.3,55.5,7.8,0.995288574793875
"220",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,74.1,58.9,9.9,0.949352179034158
"221",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,67.4,48.8,11.4,0.852767962308598
"222",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,65.4,47.6,8.6,0.90341578327444
"223",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,64.2,52,5.3,0.932862190812721
"224",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,65.5,52.8,3.8,0.899882214369847
"225",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,68.8,57.3,4.9,0.949352179034158
"226",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,70.8,62.3,5.6,0.895170789163722
"227",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,71,63.9,4.3,0.942285041224971
"228",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,74.8,65.4,2.3,0.877502944640754
"229",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,82.2,69,7.6,0.943462897526502
"230",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,76.9,66.9,6.1,0.959952885747939
"231",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,76.9,66.5,6.2,0.901060070671378
"232",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,82.8,65.7,6.9,0.963486454652532
"233",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,83.6,66.9,7.5,0.95170789163722
"234",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,80,69.1,8,0.84452296819788
"235",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,72.4,61.2,6.2,0.837455830388693
"236",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,66.6,56.2,4.5,0.775029446407538
"237",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,63.4,56,7.2,0.813898704358068
"238",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,59.2,46,10.5,0.852767962308598
"239",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,60.3,44,6.8,0.864546525323911
"240",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,67.4,47.9,9.3,0.930506478209658
"241",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,73.7,52,10.2,0.955241460541814
"242",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,73.5,51.3,8.6,0.902237926972909
"243",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,75,58,9.3,0.84452296819788
"244",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,74.2,66.4,8.8,0.93168433451119
"245",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,66.8,56.8,9.6,0.932862190812721
"246",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,62.4,48.6,3.2,0.955241460541814
"247",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,64.5,48.8,5.6,0.865724381625442
"248",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,67.8,50.7,4.8,0.914016489988221
"249",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,70.6,51,4.6,0.981154299175501
"250",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,69.7,55.7,6,0.843345111896349
"251",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,69.6,57.8,7.1,0.954063604240283
"252",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,69.2,57.5,7.6,0.932862190812721
"253",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,70.1,58.7,6.5,0.943462897526502
"254",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,72.4,62.9,5.2,0.886925795053004
"255",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,67.6,58.6,9.3,0.787985865724382
"256",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,59.2,44.2,15.2,0.798586572438163
"257",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,56.6,40,19.1,0.941107184923439
"258",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,52.9,39.1,17.7,0.833922261484099
"259",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,53.4,46.3,13,0.769140164899882
"260",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,58.4,53.2,7.4,0.889281507656066
"261",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,60.8,54.1,5.7,0.885747938751472
"262",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,62.3,53.8,5.5,0.845700824499411
"263",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,64.5,52.1,7.7,0.82567726737338
"264",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,62,50.4,10.9,0.936395759717314
"265",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,55.6,42.6,5,0.857479387514723
"266",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,63.3,45.4,9.8,0.865724381625442
"267",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,68.2,47.1,12.6,0.859835100117786
"268",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,57.5,40.5,10.7,0.872791519434629
"269",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,54.4,38.7,6.6,0.899882214369847
"270",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,57.3,35.1,9.5,0.96113074204947
"271",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,51.1,28.9,8.8,0.864546525323911
"272",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,44.8,21.5,8.5,0.831566548881037
"273",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,46.8,26.9,2.8,0.795053003533569
"274",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,57.7,29,13.2,0.928150765606596
"275",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,65,36.3,11.5,0.924617196702002
"276",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,66.2,49.5,10.1,0.935217903415783
"277",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,61.2,48.1,7.5,0.910482921083628
"278",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,57.4,43.2,9.7,0.915194346289753
"279",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,63.8,56.7,11.9,0.901060070671378
"280",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,52.8,38.1,6.1,0.857479387514723
"281",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,52.2,37.6,4.8,0.919905771495877
"282",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,54.7,41.5,9.6,0.76678445229682
"283",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,53.8,49.5,11.9,0.803297997644287
"284",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,42.2,31.5,15.2,0.787985865724382
"285",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,46.9,35.8,4.5,0.914016489988221
"286",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,48.8,41,8.8,0.849234393404005
"287",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,60.3,43.2,8.9,0.924617196702002
"288",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,61,49,5.7,0.882214369846879
"289",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,60.3,53.5,5.2,0.93168433451119
"290",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,65.6,56.2,10.1,0.888103651354535
"291",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,55.8,46.9,14.1,0.879858657243816
"292",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,46.4,33.8,8.3,0.813898704358068
"293",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,44,26.4,3.6,0.830388692579505
"294",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,46.1,28,3.4,0.80565371024735
"295",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,48.9,33.4,3.5,0.753828032979976
"296",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,51.7,35.6,8.1,0.808009422850412
"297",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,49.7,40.6,19.9,0.816254416961131
"298",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,43.3,26.1,16.4,0.799764428739694
"299",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,42.3,25.6,7,0.819787985865724
"300",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,54.1,32.6,8.3,0.850412249705536
"301",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,53.1,33.8,8.8,0.876325088339223
"302",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,53.1,47.2,12,0.785630153121319
"303",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,60.1,49.2,17,0.804475853945819
"304",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,46,29.7,15.8,0.819787985865724
"305",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,38.2,16.1,10.5,0.839811542991755
"306",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,33.6,30.1,10.3,0.621908127208481
"307",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,21.4,13.2,7.4,0.612485276796231
"308",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,31,21.6,8.8,0.765606595995289
"309",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,34.7,27.1,4,0.714958775029446
"310",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,44.7,32.2,9.3,0.729093050647821
"311",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,55,46,12.9,0.693757361601885
"312",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,47.6,42.1,13.8,0.722025912838634
"313",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,39,29.3,12.3,0.775029446407538
"314",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,36.8,27.7,6.9,0.720848056537102
"315",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,42.1,29.7,10.1,0.784452296819788
"316",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,43.5,35.8,9.6,0.935217903415783
"317",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,36.5,30.1,7.5,0.843345111896349
"318",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,34.2,26.9,8.4,0.836277974087161
"319",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,38.3,31.5,8.9,0.824499411071849
"320",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,36.3,30.8,7.1,0.832744405182568
"321",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,38.7,31.2,5.2,0.809187279151943
"322",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,37.2,33.2,4.4,0.811542991755006
"323",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,41.9,36.1,9.4,0.863368669022379
"324",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,48.2,39.8,7.8,0.806831566548881
"325",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,50,37.8,12.2,0.812720848056537
"326",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,49.1,34.3,8.3,0.87396937573616
"327",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,55.3,49.8,4.2,0.885747938751472
"328",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,59.7,55.1,8,0.765606595995289
"329",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,56.5,50,14.6,0.870435806831567
"330",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,43.2,35.3,8,0.934040047114252
"331",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,45.1,37.6,11.9,0.850412249705536
"332",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,34.9,22.9,14.7,0.856301531213192
"333",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,29.8,16.5,11,0.769140164899882
"334",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,25.3,12.1,10.7,0.784452296819788
"335",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,37.8,22.2,10.9,0.816254416961131
"336",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,47.8,39.3,12.8,0.764428739693757
"337",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,41.6,37,6.9,0.817432273262662
"338",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,50.6,46.1,10.7,0.886925795053004
"339",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,43.2,33.3,14.3,0.795053003533569
"340",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,41.6,34.5,9.6,0.753828032979976
"341",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,41.2,35.4,14.5,0.738515901060071
"342",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,35.4,27.7,19.4,0.607773851590106
"343",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,35.5,30.3,12.9,0.734982332155477
"344",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,30.3,22.9,6.9,0.710247349823322
"345",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,28.5,20.4,8.4,0.71849234393404
"346",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,28.6,19.2,9.2,0.677647058823529
"347",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,28.8,18.7,10.9,0.727058823529412
"348",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,28.5,17.3,10.5,0.736470588235294
"349",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,27.5,16.9,8.3,0.737647058823529
"350",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,31.1,20.3,7,0.736470588235294
"351",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,38.6,24.3,6.3,0.830588235294118
"352",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,41.9,34.6,5.8,0.872941176470588
"353",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,40.5,37.2,6.2,0.764705882352941
"354",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,20.6,13.1,15.6,0.702352941176471
"355",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,8.3,-0.8,9.8,0.603529411764706
"356",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,16.2,6.3,14.3,0.644705882352941
"357",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,9,-0.1,8.2,0.769411764705882
"358",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,33.9,24.8,8.6,0.863529411764706
"359",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,41.1,34.5,10.8,0.862352941176471
"360",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,30.4,20.3,11.2,0.765882352941176
"361",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,9.6,-3.8,13.6,0.631764705882353
"362",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,2.8,-10.8,11.5,0.605882352941176
"363",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,8.1,-5.3,6.4,0.717647058823529
"364",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,18.8,8.5,2.9,0.728235294117647
"365",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,21.3,12.6,2.7,0.745882352941176
"366",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,27.3,18.6,7.6,0.824705882352941
"367",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,30,19,6.5,0.849411764705882
"368",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,29.1,18.3,7.5,0.794117647058823
"369",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,34.3,25.4,7.2,0.875294117647059
"370",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,33.5,27,14.3,0.752941176470588
"371",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,29.1,16.6,9.8,0.787058823529412
"372",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,35.7,26,13.4,0.883529411764706
"373",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,30.5,14.5,9,0.877647058823529
"374",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,39.9,29,8.9,0.872941176470588
"375",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,44.6,39.2,7.6,0.782352941176471
"376",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,37.1,31.5,9.2,0.722352941176471
"377",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,37.3,33.6,9.8,0.802352941176471
"378",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,28.1,16.6,10,0.788235294117647
"379",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,30.5,20.7,6.3,0.776470588235294
"380",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,32.3,22.4,7.3,0.817647058823529
"381",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,39.8,28.6,10.1,0.725882352941176
"382",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,32.4,23.4,8.9,0.670588235294118
"383",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,20.4,11.8,11,0.641176470588235
"384",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,15.2,2.4,11.1,0.664705882352941
"385",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,15.4,-0.8,7.1,0.684705882352941
"386",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,21,5.2,10.4,0.76
"387",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,11.5,-9,11.8,0.702352941176471
"388",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,15.8,1.9,8.8,0.604705882352941
"389",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,22.5,17.7,6.9,0.650588235294118
"390",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,29.2,22.3,3.6,0.735294117647059
"391",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,30.8,20.9,5.9,0.754117647058824
"392",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,32.5,21.3,9.5,0.801176470588235
"393",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,50.2,34.6,20.9,0.911764705882353
"394",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,51.2,30.9,11.8,0.825882352941177
"395",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,41.5,30.9,9.3,0.830588235294118
"396",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,36.7,25.5,4.2,0.751764705882353
"397",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,37.9,24.6,6.1,0.741176470588235
"398",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,36.4,26.2,19.9,0.68
"399",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,34.4,23.8,16.2,0.822352941176471
"400",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,32.7,15.3,10.1,0.870588235294118
"401",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,38.1,24.4,10.6,0.812941176470588
"402",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,52.2,36.5,14.4,0.734117647058824
"403",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,42.1,28.9,14.6,0.76
"404",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,29.8,22.8,16.2,0.961176470588235
"405",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,23.2,6.8,7.2,0.714117647058824
"406",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,31.2,23.5,6.9,0.724705882352941
"407",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,31.9,19.4,7.2,0.825882352941177
"408",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,34.6,27.1,8,0.822352941176471
"409",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,40.8,29.1,8.9,0.84
"410",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,52.6,38.9,11.1,0.934117647058823
"411",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,63.2,48,12.2,0.850588235294118
"412",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,62.1,53.8,9.4,0.798823529411765
"413",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,50.1,40.1,7.9,0.842352941176471
"414",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,44.1,33,5.4,0.862352941176471
"415",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,46.1,37.3,4.3,0.876470588235294
"416",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,48,43.5,7.5,0.738823529411765
"417",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,46.3,43.6,4.7,0.804705882352941
"418",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,52.1,45.1,7.4,0.838823529411765
"419",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,54.7,40.6,19.8,0.876470588235294
"420",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,50,27.3,14.1,0.868235294117647
"421",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,42.9,26.6,9.1,0.930588235294118
"422",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,39.5,29.6,7.3,0.822352941176471
"423",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,38.8,25.5,9.4,0.805882352941176
"424",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,40.1,22.9,4.8,0.822352941176471
"425",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,52.1,30.6,11.9,0.849411764705882
"426",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,45.7,35.9,11,0.807058823529412
"427",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,38.7,36.8,9.4,0.796470588235294
